Id2,Population,MedHHInc,studio,bed1,bed2,bed3,bed4,bed5,med_age,Vacant,HH1,HH2,HH3,HH4,HH5,HH6,HH7,AvgHHSize,AvOwnHHsize,AvRenHHsize,TotalHH,OwnerHH,RenterHH,R100,R150,R199,R249,R299,R349,R399,R449,R499,R549,R599,R649,R699,R749,R799,R899,R999,R1249,R1499,R1999,R2499,R2999,R3499,R3500plus,White,AfAm,NatAm,Asian,Hawaiin,Other,Inter,Total_Bachelors,STEM,STEM_rel,Business,Education,Humanities,Total_HH,FamHH,NonFM,NoFamAloneHH,DetachUnit,AttachUnit,TwoUnits,Units_3_4,Units_5_9,Units_10_19,Units_20_49,Units_50plus,UnitMobile,Unit_Other,HouseYear
60855092013,1148,121060.0,152,332,302,64,0,0,32.8,177,327,255,91,0,0,0,0,1.71,1.62,1.75,1148,385,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,121,226,46,28,0,692,0,0,406,0,50,0,941,649,100,67,14,111,673,206,467,327,61,41,0,35,75,241,120,277,0,0,1975
60855092014,1250,68182.0,0,72,214,81,142,56,36.2,33,224,140,0,121,47,0,0,2.35,2.49,2.08,1250,876,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,132,29,0,0,7,556,70,0,279,0,169,176,553,229,79,107,39,99,532,282,250,224,274,52,0,83,103,25,0,28,0,0,1973
60855092021,1944,91103.0,69,216,298,184,67,17,41.1,0,329,207,217,61,13,11,13,2.28,2.64,2.01,1944,977,967,0,0,0,34,19,11,27,23,7,6,25,0,0,12,0,0,0,24,79,103,77,0,7,5,1135,38,0,629,0,60,82,884,665,26,55,42,96,851,487,364,329,165,200,26,40,33,190,55,142,0,0,1974
60855092022,854,67417.0,0,8,129,75,102,32,34.4,8,110,117,15,70,9,7,10,2.53,2.85,2.1,854,547,307,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,22,10,17,9,516,28,0,207,0,6,97,366,251,21,31,0,63,338,181,157,110,180,120,0,9,0,9,21,7,0,0,1965
60855092023,1193,139125.0,11,163,155,141,9,6,34.4,0,108,244,67,26,33,0,7,2.46,3.54,2.08,1193,450,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,90,103,105,0,0,503,0,0,470,0,220,0,625,427,24,66,15,93,485,244,241,108,143,0,10,24,100,54,10,144,0,0,1967
60855092024,644,126597.0,0,0,41,106,66,9,54.5,11,18,103,23,45,22,0,0,2.94,2.68,3.91,621,445,176,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,13,0,0,10,459,38,0,111,0,0,36,219,112,19,41,13,34,211,175,36,18,222,0,0,0,0,0,0,0,0,0,1955
60855093031,1053,57000.0,8,208,179,150,0,0,43.5,41,172,209,65,41,17,0,0,2.09,2.19,2.01,1053,495,558,0,0,0,0,8,0,0,0,0,0,15,16,18,11,0,28,66,44,0,38,8,9,17,0,590,20,0,363,0,33,47,442,239,49,50,35,69,504,266,238,172,30,156,78,27,136,66,15,37,0,0,1976
60855093032,1034,94464.0,17,77,254,102,23,0,32.4,54,126,173,70,19,0,0,31,2.41,1.75,2.66,1008,206,802,0,0,7,0,10,11,0,0,0,0,0,0,0,0,0,39,0,29,7,103,44,21,12,10,694,64,0,172,0,18,86,412,274,9,46,20,63,419,258,161,126,113,92,11,51,84,32,90,0,0,0,1975
60855093033,703,62059.0,53,188,108,66,23,15,31.5,59,229,101,26,31,0,7,0,1.78,1.85,1.76,703,170,533,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,20,79,80,23,9,74,0,430,43,0,184,0,0,46,294,173,7,27,9,78,394,108,286,229,23,57,0,17,102,31,143,71,9,0,1978
60855093034,654,47500.0,10,247,168,27,0,0,45.3,26,285,80,43,18,0,0,0,1.54,2.0,1.47,654,100,554,0,0,0,10,43,9,0,8,8,0,9,9,0,16,0,8,62,25,0,82,16,61,0,0,479,9,16,109,0,32,9,382,183,16,44,58,81,426,134,292,285,18,42,8,36,66,127,41,114,0,0,1979
60855093041,1602,90893.0,0,181,222,144,58,0,32.6,48,122,101,138,164,32,0,0,2.88,2.68,3.01,1602,611,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,99,30,118,43,10,0,0,504,74,151,347,41,444,41,375,201,7,45,0,122,557,394,163,122,133,175,35,71,83,108,0,0,0,0,1980
60855093042,1771,125455.0,8,89,524,151,34,0,34.0,6,257,353,106,25,59,0,0,2.21,2.11,2.29,1771,739,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,9,202,122,44,29,17,1060,11,0,440,146,36,78,931,669,0,80,26,156,800,325,475,257,81,301,9,69,98,150,54,44,0,0,1975
60855094011,1508,87083.0,195,357,179,51,8,0,34.8,10,339,254,127,46,14,0,0,1.93,2.15,1.88,1508,348,1160,0,0,0,9,38,6,0,8,0,0,0,17,0,0,8,0,0,108,118,189,36,52,12,9,604,52,0,746,8,41,57,954,702,46,57,8,141,780,349,431,339,56,66,17,19,44,55,170,363,0,0,1971
60855094012,785,175563.0,0,68,48,145,59,16,40.7,45,86,93,47,29,21,0,15,2.7,2.81,2.52,785,500,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,41,0,23,0,0,12,26,592,0,0,150,0,8,35,369,287,14,19,0,49,291,179,112,86,197,23,0,0,21,73,22,0,0,0,1960
60855094031,2529,83409.0,116,387,396,99,0,0,29.7,84,339,258,81,84,70,0,82,2.77,1.18,2.9,2529,85,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,113,479,65,61,10,0,1154,58,28,439,0,815,35,792,562,13,76,64,77,914,490,424,339,67,13,0,34,45,77,466,296,0,0,1968
60855094032,2480,93250.0,13,646,466,13,0,0,29.5,0,403,350,271,101,13,0,0,2.18,2.4,2.17,2480,101,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,123,564,167,90,92,0,1573,31,0,742,0,84,50,1063,788,31,143,25,76,1138,529,609,403,0,0,0,24,90,413,413,198,0,0,1970
60855094041,2102,175029.0,0,126,393,325,21,0,39.2,18,215,289,187,118,38,0,0,2.46,2.26,2.94,2081,1363,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,53,30,42,74,29,687,33,0,1296,0,35,51,1265,825,69,132,35,204,847,534,313,215,139,240,0,0,0,0,161,325,0,0,1993
60855094042,1535,123900.0,47,92,140,148,21,0,30.0,0,55,156,62,111,17,0,47,3.43,3.12,3.67,1535,618,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,71,79,80,0,0,1022,0,0,195,0,65,253,458,286,56,64,0,52,448,313,135,55,108,154,0,0,0,94,92,0,0,0,1980
60855094043,2362,70536.0,123,255,406,156,0,0,30.3,0,408,226,115,83,0,73,35,2.51,1.28,2.6,2362,77,2285,0,0,0,0,0,33,17,64,39,0,0,0,0,0,0,0,0,117,56,275,129,84,21,45,997,120,0,386,32,795,32,889,565,134,13,20,157,940,415,525,408,16,29,0,0,0,290,345,260,0,0,1977
60855094044,1092,93750.0,0,90,358,15,0,0,37.6,15,157,107,127,7,34,16,0,2.44,2.57,2.39,1092,301,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,117,0,60,19,70,667,0,0,212,0,199,14,486,328,0,50,16,92,448,241,207,157,17,45,0,0,0,0,150,251,0,0,1979
60855095001,2785,85238.0,53,286,470,187,15,39,30.6,36,151,340,332,155,36,0,0,2.73,2.71,2.73,2766,333,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,129,70,345,121,54,58,76,1615,63,0,737,0,332,38,924,649,79,43,19,134,1014,647,367,151,137,72,119,136,104,310,98,74,0,0,1971
60855095002,1154,86029.0,0,417,251,68,0,0,31.5,90,344,201,53,16,32,0,0,1.79,1.75,1.79,1154,119,1035,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45,74,257,146,16,13,0,777,67,0,256,0,30,24,550,401,0,13,0,136,646,276,370,344,85,25,62,67,57,115,141,172,12,0,1974
60855095003,1432,107602.0,76,181,178,106,39,0,35.9,0,203,211,51,24,77,0,14,2.47,3.29,1.99,1432,698,734,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,15,0,72,90,66,42,37,0,16,947,0,0,262,17,49,157,606,374,0,104,0,128,580,286,294,203,295,46,13,86,79,61,0,0,0,0,1949
60855096001,2143,127065.0,25,216,451,248,32,0,34.3,36,362,240,185,120,11,10,8,2.27,2.38,2.2,2128,935,1193,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,26,0,62,56,99,165,34,43,25,1379,57,9,530,0,54,114,1143,657,44,143,37,262,936,442,494,362,417,104,52,80,87,69,101,62,0,0,1968
60855096002,1260,135046.0,0,285,309,82,0,0,36.5,129,133,262,90,34,6,22,0,2.3,3.94,2.02,1260,323,937,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,83,69,128,60,82,809,7,0,390,0,0,54,814,539,62,131,8,74,547,304,243,133,130,14,0,7,41,55,123,306,0,0,1982
60855097001,821,133906.0,17,88,174,88,45,10,39.8,0,217,97,46,50,12,0,0,1.95,2.27,1.58,821,512,309,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,12,47,25,55,25,16,7,686,7,0,31,8,0,89,467,284,29,24,38,92,422,189,233,217,283,8,0,78,22,31,0,0,0,0,1948
60855097002,1144,102417.0,25,150,269,67,5,0,28.5,8,142,255,36,44,26,5,0,2.25,2.24,2.25,1144,121,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,157,154,39,79,0,780,10,0,298,0,13,43,535,391,31,40,0,73,508,225,283,142,64,62,6,124,75,135,16,34,0,0,1964
60855097003,1100,106563.0,6,40,243,171,31,23,39.2,36,156,171,54,86,7,4,0,2.3,2.5,2.07,1100,649,451,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,41,6,0,51,55,21,8,20,629,9,0,234,0,93,135,547,388,26,70,6,57,478,274,204,156,243,102,17,46,20,63,16,7,0,0,1963
60855098011,1471,93864.0,76,345,287,91,58,0,37.5,75,395,200,117,58,12,0,0,1.87,1.4,2.06,1464,314,1150,37,0,0,0,0,0,0,0,0,0,0,0,0,19,0,20,0,94,116,165,50,35,11,0,841,48,20,480,0,32,50,595,422,13,36,18,106,782,374,408,395,166,54,25,22,202,206,111,71,0,0,1973
60855098012,888,135000.0,0,22,12,179,72,13,39.2,0,82,81,13,76,12,15,19,2.98,2.95,3.11,888,711,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,11,0,0,659,0,15,79,0,0,135,443,237,32,69,24,81,298,216,82,82,276,0,0,0,0,0,0,22,0,0,1955
60855098013,1703,167578.0,12,53,34,227,218,55,44.1,24,62,206,97,165,45,0,0,2.96,3.1,2.48,1703,1396,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11,0,14,15,0,0,1113,0,0,480,0,0,110,1009,668,42,132,17,150,575,513,62,62,506,17,0,0,0,0,14,62,0,0,1957
60855098014,1617,162938.0,0,0,50,251,103,113,42.8,0,63,131,130,126,67,0,0,3.13,3.14,2.9,1617,1533,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,12,0,0,1013,0,0,488,0,0,116,874,674,48,65,29,58,517,413,104,63,500,17,0,0,0,0,0,0,0,0,1957
60855098021,1678,124632.0,12,181,155,193,139,0,37.5,21,184,215,89,113,54,4,0,2.55,2.71,2.4,1678,839,839,0,0,0,0,0,0,7,0,0,0,0,17,0,0,0,0,0,50,81,106,69,14,0,5,865,97,0,454,74,99,89,755,506,57,40,20,132,659,414,245,184,246,98,43,91,121,59,22,0,0,0,1970
60855098022,1343,205167.0,0,0,0,299,136,37,42.4,0,98,124,98,137,0,15,0,2.77,2.74,3.18,1308,1203,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,11,0,739,44,0,461,0,22,77,675,424,46,68,0,137,472,366,106,98,472,0,0,0,0,0,0,0,0,0,1956
60855099011,940,203304.0,3,18,15,166,133,22,49.1,18,39,150,52,77,21,0,0,2.7,2.73,2.32,916,865,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,654,0,0,192,0,10,84,500,297,13,77,24,89,339,293,46,39,329,10,0,0,0,0,0,0,18,0,1965
60855099012,939,163333.0,6,13,69,174,76,12,41.4,0,88,86,76,74,23,0,3,2.68,2.94,2.09,939,717,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,23,40,10,0,629,0,0,244,19,0,47,490,303,28,41,29,89,350,231,119,88,262,54,28,0,0,0,0,0,0,6,1957
60855099021,2397,62656.0,56,280,189,234,118,100,42.6,0,376,263,135,129,62,0,12,2.34,2.58,2.14,2283,1142,1141,0,0,0,20,140,10,0,39,10,0,0,0,0,0,0,0,9,12,0,82,82,34,24,64,1550,29,0,592,5,66,155,1119,583,34,122,85,295,977,530,447,376,411,72,18,0,0,28,145,151,152,0,1971
60855099023,1421,207438.0,0,0,0,90,282,144,45.7,21,80,143,111,121,40,0,0,2.87,2.79,3.44,1421,1218,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,29,1049,0,0,307,0,16,49,788,436,7,136,51,158,495,415,80,80,511,0,0,0,0,0,0,0,5,0,1972
60855100012,1621,151576.0,0,0,11,110,347,61,46.5,0,58,158,111,137,65,0,0,3.06,3.01,4.04,1621,1512,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1024,0,0,428,0,46,123,983,474,61,209,39,200,529,471,58,58,519,10,0,0,0,0,0,0,0,0,1966
60855100013,1112,226650.0,0,12,40,115,178,66,39.0,34,12,191,27,109,38,0,0,2.95,3.06,2.42,1112,950,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,41,14,703,0,0,359,0,0,50,658,494,32,53,39,40,377,356,21,12,411,0,0,0,0,0,0,0,0,0,1962
60855100015,977,260000.0,0,0,0,101,145,47,42.4,0,11,117,38,50,77,0,0,3.33,2.82,4.92,977,623,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,37,0,0,0,0,783,0,0,127,0,40,27,582,275,33,120,10,144,293,274,19,11,285,8,0,0,0,0,0,0,0,0,1956
60855100021,1558,154219.0,0,0,83,177,227,52,39.1,0,66,180,122,104,67,0,0,2.89,3.08,2.33,1558,1246,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,11,11,29,18,951,0,0,558,0,24,25,805,534,64,49,48,110,539,431,108,66,414,89,36,0,0,0,0,0,0,0,1959
60855100022,1087,205972.0,0,0,9,195,151,26,48.4,10,27,186,35,58,55,10,0,2.93,2.85,3.66,1087,948,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,780,9,0,212,0,0,86,652,375,29,136,0,112,371,326,45,27,381,0,0,0,0,0,0,0,0,0,1956
60855100023,1195,212604.0,0,0,7,172,146,81,43.9,25,19,131,89,89,53,0,0,3.1,2.87,4.29,1183,913,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,23,11,0,648,0,0,414,0,55,78,715,463,37,91,6,118,381,339,42,19,406,0,0,0,0,0,0,0,0,0,1959
60855101001,1654,195192.0,0,0,22,105,348,101,50.4,10,46,238,92,146,44,0,0,2.92,3.07,1.35,1654,1588,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,22,1004,0,24,475,0,0,151,893,562,78,196,20,37,566,513,53,46,554,0,10,7,0,0,0,0,5,0,1963
60855101002,356,150694.0,0,0,8,31,102,25,58.0,15,34,71,15,31,0,0,0,2.36,2.28,3.75,356,326,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,306,0,0,35,0,0,15,209,130,43,15,0,21,151,117,34,34,166,0,0,0,0,0,0,0,0,0,1958
60855101003,960,108571.0,0,0,54,125,72,121,45.7,8,85,141,35,68,21,0,14,2.64,2.39,5.0,960,790,170,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,13,0,785,0,0,144,0,7,24,485,325,8,66,24,62,364,268,96,85,304,45,0,0,23,0,0,0,0,0,1971
60855102001,1781,206136.0,0,23,39,156,249,99,44.6,0,88,130,92,182,65,9,0,3.15,3.29,2.11,1781,1631,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,24,0,0,17,20,1274,0,0,320,0,0,187,911,525,83,104,61,138,566,469,97,88,552,14,0,0,0,0,0,0,0,0,1956
60855102002,897,231607.0,0,11,0,123,186,47,50.6,32,55,144,48,63,25,0,0,2.66,2.8,1.74,892,819,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,728,0,0,149,0,0,20,602,342,62,60,38,100,335,280,55,55,367,0,0,0,0,0,0,0,0,0,1956
60855102003,1668,260000.0,0,0,0,196,218,158,46.3,33,65,173,115,116,36,34,0,3.09,3.11,2.9,1668,1581,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,9,1055,24,0,476,0,34,79,938,542,61,98,88,149,539,474,65,65,565,7,0,0,0,0,0,0,0,0,1960
60855103001,1552,260000.0,0,9,23,188,260,121,44.9,37,110,200,55,118,81,0,0,2.75,2.77,2.25,1552,1516,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,1036,0,0,418,0,8,90,861,573,29,74,39,146,564,454,110,110,592,0,0,9,0,0,0,0,0,0,1957
60855103002,1642,135521.0,0,101,426,140,41,38,40.8,29,209,275,103,109,21,0,0,2.29,2.3,2.28,1642,854,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,77,42,61,57,63,1144,0,0,437,0,0,61,1018,598,41,108,44,227,717,470,247,209,171,126,9,70,86,135,142,7,0,0,1977
60855104001,1477,162159.0,23,27,121,173,164,52,45.7,17,114,151,97,163,18,0,0,2.71,2.68,2.85,1473,1140,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,70,0,0,8,9,758,2,0,550,0,23,144,777,517,12,86,32,130,543,422,121,114,363,62,11,52,0,31,28,13,0,0,1968
60855104002,783,209205.0,0,0,11,145,77,41,44.6,26,41,62,35,67,29,14,0,3.16,3.11,4.0,783,735,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,578,0,0,144,0,0,61,468,270,22,62,8,106,248,207,41,41,274,0,0,0,0,0,0,0,0,0,1956
60855104003,1029,260000.0,0,0,12,122,202,66,49.1,28,28,182,48,104,12,0,0,2.75,2.74,2.83,1029,927,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,30,698,0,0,228,0,0,103,667,366,64,84,24,129,374,330,44,28,381,21,0,0,0,0,0,0,0,0,1957
60855105001,1158,146125.0,0,26,144,228,57,19,41.5,9,155,105,58,139,0,8,0,2.49,2.47,2.53,1158,771,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,51,28,0,11,34,10,590,0,0,410,0,0,158,565,298,75,53,8,131,465,310,155,155,305,45,0,9,14,0,32,69,0,0,1958
60855105002,1867,192841.0,54,89,45,174,239,100,49.9,64,111,216,139,89,82,0,0,2.81,3.02,2.18,1791,1446,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,8,16,40,18,1417,5,6,392,0,0,47,986,608,23,113,64,178,637,512,125,111,531,9,0,0,26,56,10,69,0,0,1965
60855105003,1971,152056.0,0,27,72,200,340,178,49.9,28,210,267,106,156,50,0,0,2.5,2.49,2.58,1971,1837,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,28,1336,0,0,569,0,0,66,1243,735,23,162,121,202,789,571,218,210,710,26,0,0,0,47,0,34,0,0,1964
60855106001,583,109107.0,0,35,124,82,46,25,47.0,55,114,83,21,8,0,17,14,2.27,2.73,1.58,583,420,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,18,38,16,0,0,532,0,0,51,0,0,0,304,129,25,17,11,122,257,143,114,114,168,0,0,17,0,71,56,0,0,0,1956
60855106002,3124,110398.0,0,16,286,382,226,47,33.9,0,74,373,78,255,127,50,0,3.26,2.73,4.31,3124,1733,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,19,0,65,21,50,47,17,2091,0,0,997,0,0,36,1172,707,69,116,34,246,957,850,107,74,663,31,0,23,0,36,11,0,193,0,1959
60855106003,1905,143095.0,0,47,100,318,168,70,43.4,43,92,244,137,97,57,33,0,2.89,2.89,2.87,1905,1340,565,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,23,0,15,12,0,65,63,1086,0,0,634,0,109,76,1055,681,65,49,37,223,660,532,128,92,482,60,0,0,33,35,14,79,0,0,1963
60855106004,952,109688.0,25,155,134,93,49,33,49.4,13,215,84,145,26,6,0,0,2.0,1.79,2.23,952,452,500,0,0,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,51,0,29,63,10,0,25,433,0,0,460,0,0,59,541,317,63,22,46,93,476,216,260,215,165,23,0,0,79,32,64,126,0,0,1977
60855107002,1874,65583.0,18,363,285,145,42,9,37.1,0,299,263,184,108,8,0,0,2.17,2.66,2.01,1874,586,1288,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,90,281,92,76,0,0,1026,19,0,701,0,75,53,967,716,43,79,52,77,862,468,394,299,176,69,58,51,63,113,244,88,0,0,1975
60855107003,2510,148750.0,54,108,226,395,127,48,40.2,45,227,122,364,137,49,14,0,2.75,2.92,2.43,2510,1746,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,88,67,11,28,40,1157,89,0,1185,0,0,79,1369,868,82,138,35,246,913,646,267,227,464,153,47,39,28,114,46,67,0,0,1973
60855108011,1223,171823.0,23,0,22,99,251,108,56.0,0,76,302,33,64,11,17,0,2.41,2.35,3.0,1212,1080,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,745,0,0,454,0,4,20,885,515,0,47,33,290,503,427,76,76,488,15,0,0,0,0,0,0,0,0,1957
60855108012,2131,209500.0,0,0,34,328,209,117,40.5,0,85,192,102,260,47,0,2,3.1,2.9,4.02,2131,1649,482,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,31,0,14,52,0,10,993,0,0,994,0,103,41,1156,771,25,131,39,190,688,562,126,85,481,151,0,14,42,0,0,0,0,0,1959
60855108013,2443,138015.0,0,252,246,400,180,51,41.3,110,268,348,178,196,29,0,0,2.4,2.44,2.34,2443,1423,1020,0,0,0,0,0,0,0,0,70,0,59,0,0,0,0,0,0,0,32,76,94,21,28,44,1426,0,0,990,0,0,27,1513,1087,76,143,70,137,1019,738,281,268,349,85,0,56,36,66,46,491,0,0,1983
60855108021,975,210179.0,0,0,15,120,165,26,47.2,17,31,116,55,61,23,12,11,3.11,3.06,3.71,961,872,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,4,658,0,0,274,0,0,43,549,447,6,12,9,75,309,278,31,31,306,5,0,6,0,9,0,0,0,0,1956
60855108022,889,147500.0,0,43,104,108,120,19,44.3,20,112,127,60,44,31,0,0,2.38,2.5,2.05,889,682,207,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,0,46,19,6,0,7,549,41,0,212,0,0,87,529,295,29,43,38,124,374,245,129,112,244,71,5,5,49,20,0,0,0,0,1958
60855108032,1110,120250.0,30,60,96,180,95,7,41.7,0,155,145,65,76,18,9,0,2.37,2.44,2.27,1110,688,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,54,45,37,17,10,535,0,0,510,17,0,48,621,370,67,27,20,137,468,301,167,155,301,0,0,19,0,29,37,82,0,0,1958
60855109001,1429,136650.0,40,81,77,307,95,63,48.6,0,191,282,132,58,0,0,0,2.16,2.11,2.27,1429,984,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,33,0,37,58,0,7,21,947,0,0,429,0,12,41,913,690,33,14,12,164,663,439,224,191,528,14,0,40,60,10,0,11,0,0,1949
60855109002,2255,105194.0,11,61,151,393,139,46,37.9,12,147,258,105,173,89,17,0,2.86,2.76,3.0,2255,1260,995,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,75,90,43,83,0,30,1266,0,0,842,0,0,147,1281,895,40,151,55,140,789,627,162,147,536,57,0,46,68,26,0,68,0,0,1956
60855109003,1879,153333.0,0,0,56,241,279,59,38.4,47,12,215,162,124,51,0,24,3.2,3.41,2.82,1879,1276,603,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,12,0,50,17,83,38,1042,48,0,701,0,0,88,963,600,0,171,24,168,588,550,38,12,595,28,0,12,0,0,0,0,0,0,1957
60855110001,1765,155750.0,0,71,276,162,146,20,39.1,34,81,240,121,183,8,8,0,2.75,2.54,3.04,1765,937,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,115,14,0,885,0,0,880,0,0,0,936,594,50,86,35,171,641,545,96,81,270,0,0,34,52,169,55,95,0,0,1964
60855110002,1659,209000.0,0,51,16,290,198,37,39.5,0,80,206,187,48,42,29,0,2.8,2.93,2.49,1659,1226,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,37,61,48,0,0,1072,0,0,499,0,23,65,972,556,0,107,101,208,592,482,110,80,515,13,0,0,0,0,19,45,0,0,1951
60855110003,494,91420.0,0,15,40,123,47,14,46.9,18,49,104,40,28,0,0,0,2.24,2.32,2.11,494,308,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,21,0,0,0,16,0,225,19,0,235,0,0,15,259,163,15,28,16,37,221,159,62,49,171,13,0,0,0,15,0,40,0,0,1957
60855110004,1564,173984.0,0,33,59,260,117,42,41.1,0,50,163,80,190,28,0,0,3.06,3.31,2.61,1564,1087,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,17,48,13,46,29,693,0,0,710,46,0,115,902,634,34,143,0,91,511,431,80,50,406,42,0,12,0,16,35,0,0,0,1957
60855110005,1331,165625.0,15,84,117,145,110,13,38.2,0,114,141,114,58,30,14,13,2.74,3.11,2.29,1326,830,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,62,72,15,10,29,822,1,7,428,0,1,72,667,454,36,50,0,127,484,351,133,114,242,84,30,29,34,0,65,0,0,0,1965
60855111001,1409,210250.0,0,10,7,252,235,54,43.5,78,82,130,83,125,60,0,0,2.94,2.74,4.62,1409,1178,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,24,866,47,0,354,0,26,116,837,460,33,137,75,132,480,386,94,82,541,17,0,0,0,0,0,0,0,0,1956
60855111002,1685,236897.0,0,0,38,278,157,63,43.2,0,65,145,100,157,59,10,0,3.14,2.89,4.11,1685,1229,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,18,0,10,15,25,974,0,0,591,0,28,92,941,657,34,78,42,130,536,462,74,65,518,0,0,18,0,0,0,0,0,0,1954
